approved,sku,product_name,expected_code,expected_brand,expected_color,expected_kind,expected_package,source,rank,status,score,query,title,image_url,page_url,local_path,reasons,ocr_text,visual_tags
,PROD-SAM-JC9611705A660AX5V0021,Samsung JC9611705A660AX5V0021,JC9611705A660AX5V0021,Samsung,,,,duckduckgo,7,rejeitada,-40,Samsung JC9611705A660AX5V0021,Samsung Galaxy A12 Nacho Screen Replacement - Phone Repair Kenya,https://phonerepair.co.ke/wp-content/uploads/2024/11/Samsung-Screen-152.jpeg,https://phonerepair.co.ke/product/samsung-galaxy-a12-nacho-screen-replacement/,,codigo JC9611705A660AX5V0021 nao encontrado | marca Samsung encontrada | download falhou: HTTP Error 403: Forbidden,,
,PROD-SAM-JC9611705A660AX5V0021,Samsung JC9611705A660AX5V0021,JC9611705A660AX5V0021,Samsung,,,,duckduckgo,8,rejeitada,-40,Samsung JC9611705A660AX5V0021,New 'Why Samsung' campaign feels personal - Sammy Fans,https://www.sammyfans.com/wp-content/uploads/2025/10/why-samsung-img.jpg,https://www.sammyfans.com/2025/10/21/why-samsung-campaign-feels-personal/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\PROD-SAM-JC9611705A660AX5V0021\_review\08-www.sammyfans.com-7f03ae938c.jpg,codigo JC9611705A660AX5V0021 nao encontrado | marca Samsung encontrada,,
,TON-GEN-3503H-CIA,Toner Ricoh 3503H Ciano,3503H,Ricoh,ciano,toner,,duckduckgo,1,rejeitada,-18,Toner Ricoh 3503H Ciano,841820-TONER RICOH MP C3503 CYAN ORIGINALE - Ricambi Fotocopiatrici,https://ricambifotocopiatrici.com/wp-content/uploads/2019/07/ricoh-mp-c3503c-ciano-toner-9191.png,https://ricambifotocopiatrici.com/prodotto/841820-toner-ricoh-mp-c3503-cyan-originale/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-CIA\_review\01-ricambifotocopiatrici.com-ffc8b14d7f.png,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor ciano encontrada,,
,TON-GEN-3503H-CIA,Toner Ricoh 3503H Ciano,3503H,Ricoh,ciano,toner,,duckduckgo,5,rejeitada,-18,Toner Ricoh 3503H Ciano,Cartucho De Toner Ciano Ricoh Mpc 3003 Mpc 3503 Orig 841816 | MercadoLivre,https://http2.mlstatic.com/D_NQ_NP_836683-MLB92358579459_092025-O.webp,https://www.mercadolivre.com.br/cartucho-de-toner-ciano-ricoh-mpc-3003-mpc-3503-orig-841816/up/MLBU734786749,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-CIA\_review\05-http2.mlstatic.com-96264d7efd.webp,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor ciano encontrada,,
,TON-GEN-3503H-CIA,Toner Ricoh 3503H Ciano,3503H,Ricoh,ciano,toner,,duckduckgo,8,rejeitada,-18,Toner Ricoh 3503H Ciano,CARTUCHO DE TONER TECNOTONER CIANO PARA USO EM RICOH MPC-3503 C ...,https://www.tecnotoner.com.br/wp-content/uploads/2021/01/MPC-3503C.jpg,https://www.tecnotoner.com.br/produto/cartucho-de-toner-tecnotoner-ciano-para-uso-em-ricoh-mpc-3503-c/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-CIA\_review\08-www.tecnotoner.com.br-1bb58556b8.jpg,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor ciano encontrada,,
,TON-GEN-3503H-CIA,Toner Ricoh 3503H Ciano,3503H,Ricoh,ciano,toner,,duckduckgo,1,rejeitada,-18,Ricoh 3503H toner ciano original,Toner Ricoh Ciano | Parcelamento sem juros,https://http2.mlstatic.com/D_NQ_NP_671786-MLU76610754747_052024-O.webp,https://www.mercadolivre.com.br/toner-ricoh-ciano/p/MLB37126106,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-CIA\_review\01-http2.mlstatic.com-af53811c27.webp,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor ciano encontrada,,
,TON-GEN-3503H-CIA,Toner Ricoh 3503H Ciano,3503H,Ricoh,ciano,toner,,duckduckgo,2,rejeitada,-18,Ricoh 3503H toner ciano original,Toner ciano original Ricoh 841197 - 5.500 páginas.,https://dex.pt/6488-large_default/toner-ciano-original-ricoh-841197.jpg,https://dex.pt/ricoh/3059-toner-ciano-original-ricoh-841197.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-CIA\_review\02-dex.pt-1f8d5a9cba.jpg,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor ciano encontrada,,
,TON-GEN-3503H-CIA,Toner Ricoh 3503H Ciano,3503H,Ricoh,ciano,toner,,duckduckgo,3,rejeitada,-18,Ricoh 3503H toner ciano original,TONER AZUL RICOH IM C 3000/3500,https://casadopapel.ao/12704-large_default/toner-azul-ciano-im-c-30003500.jpg,https://casadopapel.ao/inicio/6047-toner-azul-ciano-im-c-30003500.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-CIA\_review\03-casadopapel.ao-7e51b8fa86.jpg,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor ciano encontrada,,
,TON-GEN-3503H-CIA,Toner Ricoh 3503H Ciano,3503H,Ricoh,ciano,toner,,duckduckgo,4,rejeitada,-18,Ricoh 3503H toner ciano original,Toner Ricoh Mpc3003 Mpc3503 Tinta Ciano | Parcelamento sem juros,https://http2.mlstatic.com/D_NQ_NP_944043-MLA80080280068_102024-O.webp,https://www.mercadolivre.com.br/toner-ricoh-mpc3003-mpc3503-tinta-ciano/p/MLB41150471,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-CIA\_review\04-http2.mlstatic.com-7e22a2844f.webp,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor ciano encontrada,,
,TON-GEN-3503H-CIA,Toner Ricoh 3503H Ciano,3503H,Ricoh,ciano,toner,,duckduckgo,5,rejeitada,-18,Ricoh 3503H toner ciano original,Toner originale Ricoh 842564 CIANO,https://www.offertecartucce.com/wp-content/uploads/2023/12/toner-ricoh-842564-originale-ciano.jpg,https://www.offertecartucce.com/p/toner-ricoh-842564-originale-ciano/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-CIA\_review\05-www.offertecartucce.com-bfd27d5813.jpg,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor ciano encontrada,,
,TON-GEN-3503H-AMR,Toner Ricoh 3503H Amarelo,3503H,Ricoh,amarelo,toner,,duckduckgo,1,rejeitada,-18,Toner Ricoh 3503H Amarelo,Toner Ricoh Yellow Mp C3003 C3004 C3503 841814 Original Amarelo | Frete ...,https://http2.mlstatic.com/D_NQ_NP_606061-MLB91695572753_092025-O.webp,https://www.mercadolivre.com.br/toner-ricoh-yellow-mp-c3003-c3004-c3503-841814-original/up/MLBU785353773,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-AMR\_review\01-http2.mlstatic.com-355e06ecf4.webp,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor amarelo encontrada,,
,TON-GEN-3503H-AMR,Toner Ricoh 3503H Amarelo,3503H,Ricoh,amarelo,toner,,duckduckgo,3,rejeitada,-18,Toner Ricoh 3503H Amarelo,Ricoh MP C3503 - Yellow Toner Cartridge Original - Arabian Stationery,https://arabianstationery.com/wp-content/uploads/2023/10/Yellow.jpg,https://arabianstationery.com/product/ricoh-mp-c3503-yellow-toner-cartridge-original/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-AMR\_review\03-arabianstationery.com-e89ff57be4.jpg,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor amarelo encontrada,,
,TON-GEN-3503H-AMR,Toner Ricoh 3503H Amarelo,3503H,Ricoh,amarelo,toner,,duckduckgo,8,rejeitada,-18,Toner Ricoh 3503H Amarelo,Tóner Ricoh Amarillo Original 842252/842435 IM C3000/C3500,https://impresorasmexico.mx/cdn/shop/files/842435EDITADO_3.png?v=1711639139&width=416,https://impresorasmexico.mx/products/toner-ricoh-im-c3500-amarillo-original-842252,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-AMR\_review\08-impresorasmexico.mx-376f7317dd.png,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor amarelo encontrada,,
,TON-GEN-3503H-AMR,Toner Ricoh 3503H Amarelo,3503H,Ricoh,amarelo,toner,,duckduckgo,4,rejeitada,-18,Ricoh 3503H toner amarelo original,Ricoh MP-C3503/MP-C3003 Yellow Original Toner Cartridge - Toner Corporation,https://tonercorp.co.za/wp-content/uploads/2023/11/3503Y.jpg,https://www.tonercorp.co.za/product/ricoh-mp-c3503-mp-c3003-yellow-original-toner/,,"codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor amarelo encontrada | download falhou: <urlopen error [WinError 10060] Uma tentativa de conexão falhou porque o componente conectado não respondeu
corretamente após um período de tempo ou a conexão estabelecida falhou
porque o host conectado não respondeu>",,
,TON-GEN-3503H-AMR,Toner Ricoh 3503H Amarelo,3503H,Ricoh,amarelo,toner,,duckduckgo,6,rejeitada,-38,Ricoh 3503H toner amarelo original,Kit Cartucho De Toner Ricoh Mpc 3003 Mpc 3503 Original | Shopee Brasil,https://down-br.img.susercontent.com/file/br-11134207-7r98o-m6mquyajtk4wcb,https://shopee.com.br/Kit-Cartucho-De-Toner-Ricoh-Mpc-3003-Mpc-3503-Original-i.1141291006.21999184011,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-AMR\_review\06-down-br.img.susercontent.com-6ffc37812c.jpg,codigo 3503H nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor amarelo nao confirmada,,
,TON-GEN-3503H-AMR,Toner Ricoh 3503H Amarelo,3503H,Ricoh,amarelo,toner,,duckduckgo,7,rejeitada,-88,Toner Ricoh 3503H Amarelo,TONER RICOH MP C3503 AMARILLO - Fotosol,https://fotosol.cl/cdn/shop/files/TONERRICOHMPC3503AMARILLO.jpg?v=1742331683,https://fotosol.cl/products/toner-ricoh-mp-c3503-magenta-copia,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-AMR\_review\07-fotosol.cl-0fcb52ac3f.jpg,codigo 3503H nao encontrado | cor conflitante: magenta | marca Ricoh encontrada | tipo toner encontrado | cor amarelo encontrada,,
,TON-GEN-3503H-AMR,Toner Ricoh 3503H Amarelo,3503H,Ricoh,amarelo,toner,,duckduckgo,2,rejeitada,-108,Toner Ricoh 3503H Amarelo,Cartucho De Toner Ricoh Mp C3503 C3504 Compatível Yellow Amarelo ...,https://http2.mlstatic.com/D_NQ_NP_883707-MLB92340193637_092025-O.webp,https://www.mercadolivre.com.br/cartucho-de-toner-ricoh-mp-c3503-c3504-compativel-yellow/up/MLBU730635162,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-AMR\_review\02-http2.mlstatic.com-0e4dd9e4fb.webp,codigo 3503H nao encontrado | marca Ricoh encontrada | termo de compativel/remanufaturado sem isso constar na planilha | tipo toner encontrado | cor amarelo encontrada,,
,TON-GEN-3503H-AMR,Toner Ricoh 3503H Amarelo,3503H,Ricoh,amarelo,toner,,duckduckgo,4,rejeitada,-108,Toner Ricoh 3503H Amarelo,Toner Ricoh Mpc3003/3004/3503/3504 841814 Yellow Compatible,https://http2.mlstatic.com/D_NQ_NP_857210-MLM80801364959_112024-O.webp,https://estratec.mercadoshops.com.mx/MLM-1398882475-toner-ricoh-mpc3003300435033504-841814-yellow-compatible-_JM,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-AMR\_review\04-http2.mlstatic.com-64749f2f19.webp,codigo 3503H nao encontrado | marca Ricoh encontrada | termo de compativel/remanufaturado sem isso constar na planilha | tipo toner encontrado | cor amarelo encontrada,,
,TON-GEN-310K-PRT,Toner Ricoh SP 310K Preto,310K,Ricoh,preto,toner,,duckduckgo,1,rejeitada,-18,Toner Ricoh SP 310K Preto,"Ricoh SP 310 Black Toner Cartridge Price in Mumbai, Maharashtra ...",https://d91ztqmtx7u1k.cloudfront.net/ClientContent/Images/Catalogue/ricoh-sp-310-black-toner-cartr-20241211113255066.png,https://www.aajjo.com/product/ricoh-sp-310-black-toner-cartridge-in-mumbai-mahesh-office-solutions,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310K-PRT\_review\01-d91ztqmtx7u1k.cloudfront.net-9dd982fac7.png,codigo 310K nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor preto encontrada,,
,TON-GEN-310K-PRT,Toner Ricoh SP 310K Preto,310K,Ricoh,preto,toner,,duckduckgo,2,rejeitada,-18,Toner Ricoh SP 310K Preto,"Ricoh SP 310 Black Toner Cartridge Price in Mumbai, Maharashtra ...",https://d91ztqmtx7u1k.cloudfront.net/ClientContent/Images/Medium/ricoh-sp-310-black-toner-cartr-20241211113255066.png,https://www.aajjo.com/product/ricoh-sp-310-black-toner-cartridge-in-mumbai-mahesh-office-solutions,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310K-PRT\_review\02-d91ztqmtx7u1k.cloudfront.net-5020022efa.png,codigo 310K nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor preto encontrada,,
,TON-GEN-310K-PRT,Toner Ricoh SP 310K Preto,310K,Ricoh,preto,toner,,duckduckgo,3,rejeitada,-18,Toner Ricoh SP 310K Preto,Toner Original Nuevo Ricoh Para Copiadora Sp-310 Negro | Meses sin interés,https://http2.mlstatic.com/D_NQ_NP_670960-MLM89140268096_082025-O.webp,https://www.mercadolibre.com.mx/toner-original-nuevo-ricoh-para-copiadora-sp310/up/MLMU414747829,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310K-PRT\_review\03-http2.mlstatic.com-4c41ec60d3.webp,codigo 310K nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor preto encontrada,,
,TON-GEN-310K-PRT,Toner Ricoh SP 310K Preto,310K,Ricoh,preto,toner,,duckduckgo,4,rejeitada,-18,Toner Ricoh SP 310K Preto,"Ricoh SP-310 Black Toner Cartridge, For Printer at Rs 715 in Mumbai",https://5.imimg.com/data5/SELLER/Default/2022/10/CS/RW/DZ/33287580/ricoh-sp-310-black-toner-cartridge-500x500.jpg,https://www.indiamart.com/proddetail/ricoh-sp-310-black-toner-cartridge-27134964862.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310K-PRT\_review\04-5.imimg.com-e10f25b63d.jpg,codigo 310K nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor preto encontrada,,
,TON-GEN-310K-PRT,Toner Ricoh SP 310K Preto,310K,Ricoh,preto,toner,,duckduckgo,5,rejeitada,-18,Toner Ricoh SP 310K Preto,"Ricoh SP 310 DN Black Toner Cartridge, For Office at ₹ 3000/piece in Mumbai",https://5.imimg.com/data5/SELLER/Default/2024/1/374597900/WF/JX/FC/205548002/ricoh-sp-310-dn-black-toner-cartridge-500x500.png,https://www.indiamart.com/proddetail/ricoh-sp-310-dn-black-toner-cartridge-2853189099191.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310K-PRT\_review\05-5.imimg.com-56aaf9b0f0.png,codigo 310K nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor preto encontrada,,
,TON-GEN-310K-PRT,Toner Ricoh SP 310K Preto,310K,Ricoh,preto,toner,,duckduckgo,7,rejeitada,-18,Toner Ricoh SP 310K Preto,"Ricoh SP-310 Black Toner Cartridge, For Printer at Rs 715 in Mumbai",https://5.imimg.com/data5/SELLER/Default/2022/10/OT/DC/EL/33287580/ricoh-sp-310-black-toner-cartridge-500x500.jpg,https://www.indiamart.com/proddetail/ricoh-sp-310-black-toner-cartridge-27134964862.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310K-PRT\_review\07-5.imimg.com-23e754b507.jpg,codigo 310K nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor preto encontrada,,
,TON-GEN-310K-PRT,Toner Ricoh SP 310K Preto,310K,Ricoh,preto,toner,,duckduckgo,2,rejeitada,-18,Ricoh 310K toner preto original,Ricoh 842601 toner 1 unidade(s) Original Preto | Assismática ...,https://www.assismatica.pt/images/products/big/ricoh-842601-toner-1-unidade-s-original-preto_842601_1.jpg,https://www.assismatica.pt/pt4/produto/842601/ricoh-842601-toner-1-unidade-s-original-preto,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310K-PRT\_review\02-www.assismatica.pt-838566cf6f.jpg,codigo 310K nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor preto encontrada,,
,TON-GEN-310K-PRT,Toner Ricoh SP 310K Preto,310K,Ricoh,preto,toner,,duckduckgo,3,rejeitada,-18,Ricoh 310K toner preto original,Toner preto original Ricoh 407648 - 5.000 páginas.,https://dex.pt/6409-medium_default/toner-preto-original-ricoh.jpg,https://dex.pt/ricoh/2991-toner-preto-original-ricoh-4250081501323.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310K-PRT\_review\03-dex.pt-78ba23907c.jpg,codigo 310K nao encontrado | marca Ricoh encontrada | tipo toner encontrado | cor preto encontrada,,
,TON-LEX-64018HB,Toner Lexmark 64018HB,64018HB,Lexmark,,toner,,duckduckgo,2,rejeitada,-15,Toner Lexmark 64018HB,Lexmark Return Programme,"https://lexmark.scene7.com/is/image/lexmark/variety-of-toners?fmt=webp-alpha&resMode=sharp2&qlt=85,0&op_usm=1.75,0.3,2,0",https://www.lexmark.com/en_za/supplies-and-parts/printer-supplies-finder/lexmark-return-cartridges.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-64018HB\_review\02-lexmark.scene7.com-cd7640b159.webp,codigo 64018HB nao encontrado | marca Lexmark encontrada | fonte/imagem oficial ou confiavel para Lexmark | tipo toner nao confirmado,,
,TON-LEX-64018HB,Toner Lexmark 64018HB,64018HB,Lexmark,,toner,,duckduckgo,1,rejeitada,-30,Toner Lexmark 64018HB,Lexmark 55B1000 Return Program Toner,https://m.media-amazon.com/images/I/71KrRop8p0L._AC_SL1500_.jpg,https://www.amazon.ca/Lexmark-55B1000-Return-Program-Toner/dp/B08BGBLX22,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-64018HB\_review\01-m.media-amazon.com-16d80a57c2.jpg,codigo 64018HB nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
,TON-LEX-64018HB,Toner Lexmark 64018HB,64018HB,Lexmark,,toner,,duckduckgo,3,rejeitada,-30,Toner Lexmark 64018HB,Toner Lexmark 504x Negro Lm Ms410/510/610 10000 Pag 50f4x00 - 50F4X00,https://www.idcmayoristas.com/wp-content/uploads/2024/10/toner-negro-10k-ms410-415-610-suministros-50f4x00-50f4x00-tcws.png,https://www.idcmayoristas.com/producto/toner-lexmark-504x-negro-lm-ms410-510-610-10000-pag-50f4x00-idc-mayorista/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-64018HB\_review\03-www.idcmayoristas.com-d7c6c93ae6.png,codigo 64018HB nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
,TON-LEX-64018HB,Toner Lexmark 64018HB,64018HB,Lexmark,,toner,,duckduckgo,4,rejeitada,-30,Toner Lexmark 64018HB,Original Lexmark B232000 Black Toner Cartridge (B232000) - Lexmark ...,https://www.inkntoneruk.co.uk/images/P/Lexmark-B232000-Black-Return-Toner-Cartridge-B232000.jpg,https://www.inkntoneruk.co.uk/Lexmark-B232000-Black-Return-Toner-Cartridge-B232000.html?cat=49109,,codigo 64018HB nao encontrado | marca Lexmark encontrada | tipo toner encontrado | download falhou: HTTP Error 403: Forbidden,,
,TON-LEX-64018HB,Toner Lexmark 64018HB,64018HB,Lexmark,,toner,,duckduckgo,5,rejeitada,-30,Toner Lexmark 64018HB,Toner Lexmark,https://www.iris.ma/95402-large_default/lexmark-cx735-cartouche-de-toner-du-programme-de-retour-magenta-81c8xm0.jpg,https://www.iris.ma/catalogue/toner-lexmark,,codigo 64018HB nao encontrado | marca Lexmark encontrada | tipo toner encontrado | download falhou: HTTP Error 403: Forbidden,,
,TON-LEX-64018HB,Toner Lexmark 64018HB,64018HB,Lexmark,,toner,,duckduckgo,6,rejeitada,-30,Toner Lexmark 64018HB,Buy Lexmark Toner Cartridges Online | Lexmark Toner Cartridges ...,https://www.inkhousedirect.com.au/wp-content/uploads/2020/09/lexmark-toner.jpg,https://www.inkhousedirect.com.au/category/brands/lexmark/lexmark-toner-cartridges/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-64018HB\_review\06-www.inkhousedirect.com.au-cd2c10ee3b.jpg,codigo 64018HB nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
,TON-LEX-64018HB,Toner Lexmark 64018HB,64018HB,Lexmark,,toner,,duckduckgo,7,rejeitada,-30,Toner Lexmark 64018HB,Toner Lexmark 60F4X00 Original MX310dn MX310dn MX511de - Negro - Promart,https://promart.vteximg.com.br/arquivos/ids/6850781-1000-1000/image-a044bd6ad40c4495bb0fba6e67d2a219.jpg?v=638145171561100000,https://www.promart.pe/toner-lexmark-60f4x00-original-mx310dn-mx310dn-mx511de-negro-1000364978/p,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-64018HB\_review\07-promart.vteximg.com.br-fb3c53c919.jpg,codigo 64018HB nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
,TON-LEX-64018HB,Toner Lexmark 64018HB,64018HB,Lexmark,,toner,,duckduckgo,8,rejeitada,-30,Toner Lexmark 64018HB,Toner Original Lexmark 58D2U00 Preto - Limifield,https://www.limifield.pt/wp-content/uploads/2023/05/168741_1.jpg,https://www.limifield.pt/loja/toner-original-lexmark-58d2u00-preto/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-64018HB\_review\08-www.limifield.pt-10fe76ac17.jpg,codigo 64018HB nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
,TON-LEX-CBH56A00,Toner Lexmark CBH56A00,CBH56A00,Lexmark,,toner,,duckduckgo,3,rejeitada,-15,Toner Lexmark CBH56A00,Lexmark Return Programme,"https://lexmark.scene7.com/is/image/lexmark/variety-of-toners?fmt=webp-alpha&resMode=sharp2&qlt=85,0&op_usm=1.75,0.3,2,0",https://www.lexmark.com/en_za/supplies-and-parts/printer-supplies-finder/lexmark-return-cartridges.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-CBH56A00\_review\03-lexmark.scene7.com-cd7640b159.webp,codigo CBH56A00 nao encontrado | marca Lexmark encontrada | fonte/imagem oficial ou confiavel para Lexmark | tipo toner nao confirmado,,
,TON-LEX-CBH56A00,Toner Lexmark CBH56A00,CBH56A00,Lexmark,,toner,,duckduckgo,1,rejeitada,-30,Toner Lexmark CBH56A00,Toner Lexmark,https://www.iris.ma/95402-large_default/lexmark-cx735-cartouche-de-toner-du-programme-de-retour-magenta-81c8xm0.jpg,https://www.iris.ma/catalogue/toner-lexmark,,codigo CBH56A00 nao encontrado | marca Lexmark encontrada | tipo toner encontrado | download falhou: HTTP Error 403: Forbidden,,
,TON-LEX-CBH56A00,Toner Lexmark CBH56A00,CBH56A00,Lexmark,,toner,,duckduckgo,2,rejeitada,-30,Toner Lexmark CBH56A00,Toner Lexmark 504u Negro Ms610dn/ms610de/mx511de/mx611xdhe/611dfe 20000 ...,https://www.idcmayoristas.com/wp-content/uploads/2024/10/toner-lexmark-504u-negro-ms610dn-ms610de-mx511de-mx611xdhe-611dfe-20000-pag-50f4u00-50f4u00-idc-mayorista.png,https://www.idcmayoristas.com/producto/toner-lexmark-504u-negro-ms610dn-ms610de-mx511de-mx611xdhe-611dfe-20000-pag-50f4u00-50f4u00-idc-mayorista/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-CBH56A00\_review\02-www.idcmayoristas.com-c1bfd8053e.png,codigo CBH56A00 nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
,TON-LEX-CBH56A00,Toner Lexmark CBH56A00,CBH56A00,Lexmark,,toner,,duckduckgo,4,rejeitada,-30,Toner Lexmark CBH56A00,Genuine Lexmark Toner,https://www.toners.ca/cdn/shop/files/genuine-lexmark-toner.png?v=9387434285329692469,https://www.toners.ca/pages/contact-us,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-CBH56A00\_review\04-www.toners.ca-1089c605c7.png,codigo CBH56A00 nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
,TON-LEX-CBH56A00,Toner Lexmark CBH56A00,CBH56A00,Lexmark,,toner,,duckduckgo,5,rejeitada,-30,Toner Lexmark CBH56A00,Lexmark 25B3086 cartouche de toner originale noire extra haute capacité,https://d3e54emdgoy1fq.cloudfront.net/uploads/product/image/439238/large_7ddd2-Lexmark-Lexmark-25B3086-OEM-XM7355-Lexmark-25B3086-Original-Black-Toner-Cartridge-Extra-High-Yield.jpg,https://www.123ink.ca/fr/p-401044-lexmark-25b3086-oem-lexmark-25b3086-original-black-toner-cartridge-extra-high-yield,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-CBH56A00\_review\05-d3e54emdgoy1fq.cloudfront.net-4ff73c070f.jpg,codigo CBH56A00 nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
,TON-LEX-CBH56A00,Toner Lexmark CBH56A00,CBH56A00,Lexmark,,toner,,duckduckgo,6,rejeitada,-30,Toner Lexmark CBH56A00,Toner Lexmark,https://www.iris.ma/19501-large_default/cartouche-de-toner-magenta-lexmark-return-program-1000-pages-70c80m0.jpg,https://www.iris.ma/catalogue/toner-lexmark,,codigo CBH56A00 nao encontrado | marca Lexmark encontrada | tipo toner encontrado | download falhou: HTTP Error 403: Forbidden,,
,TON-LEX-CBH56A00,Toner Lexmark CBH56A00,CBH56A00,Lexmark,,toner,,duckduckgo,7,rejeitada,-30,Toner Lexmark CBH56A00,Genuine Cyan Lexmark 77L10C0 Return Programme Toner Cartridge 12K Pages,https://www.printersupermarket.com.au/site/defaultsite/filesystem/productuploads/5395542e-37ca-4da6-9766-b9c995527e90/77L10C0.jpg,https://www.printersupermarket.com.au/Products/Inkandtoner/genuinecyanlexmark77l10c0returnprogrammetonercartridge12kpag.aspx,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-CBH56A00\_review\07-www.printersupermarket.com.au-df139a8a13.jpg,codigo CBH56A00 nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
,TON-LEX-CBH56A00,Toner Lexmark CBH56A00,CBH56A00,Lexmark,,toner,,duckduckgo,8,rejeitada,-30,Toner Lexmark CBH56A00,Buy Lexmark Toner Cartridges Online | Lexmark Toner Cartridges ...,https://www.inkhousedirect.com.au/wp-content/uploads/2020/09/lexmark-toner.jpg,https://www.inkhousedirect.com.au/category/brands/lexmark/lexmark-toner-cartridges/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-LEX-CBH56A00\_review\08-www.inkhousedirect.com.au-cd2c10ee3b.jpg,codigo CBH56A00 nao encontrado | marca Lexmark encontrada | tipo toner encontrado,,
