sku,name,status,icecat_attempt,search_url,page_url,downloaded,processed,failed_images,message,raw_dir,output_dir
TON-CAN-GPR31-CIA,TON-CAN-GPR31-CIA,dry_run,GPR31 | TON-CAN-GPR31-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-GPR31-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-GPR31-CIA
TON-CAN-GPR31-PRT,TON-CAN-GPR31-PRT,dry_run,GPR31 | TON-CAN-GPR31-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-GPR31-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-GPR31-PRT
TON-CAN-GPR42-PRT,TON-CAN-GPR42-PRT,dry_run,GPR42 | TON-CAN-GPR42-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-GPR42-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-GPR42-PRT
TON-CAN-GPR48-PRT,TON-CAN-GPR48-PRT,dry_run,GPR48 | TON-CAN-GPR48-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-GPR48-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-GPR48-PRT
TON-CAN-GPR52-AMR,TON-CAN-GPR52-AMR,dry_run,GPR52 | TON-CAN-GPR52-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-GPR52-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-GPR52-AMR
TON-CAN-GPR53-AMR,TON-CAN-GPR53-AMR,dry_run,GPR53 | TON-CAN-GPR53-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-GPR53-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-GPR53-AMR
TON-CAN-GPR53-MAG,TON-CAN-GPR53-MAG,dry_run,GPR53 | TON-CAN-GPR53-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-GPR53-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-GPR53-MAG
TON-CAN-GPR53-PRT,TON-CAN-GPR53-PRT,dry_run,GPR53 | TON-CAN-GPR53-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-GPR53-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-GPR53-PRT
TON-CAN-T03-PRT,TON-CAN-T03-PRT,dry_run,TON-CAN-T03-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-T03-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-T03-PRT
TON-CAN-T06-PRT,TON-CAN-T06-PRT,dry_run,TON-CAN-T06-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-T06-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-T06-PRT
TON-CAN-T09-CIA,TON-CAN-T09-CIA,dry_run,TON-CAN-T09-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-T09-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-T09-CIA
TON-CAN-T09-MAG,TON-CAN-T09-MAG,dry_run,TON-CAN-T09-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-T09-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-T09-MAG
TON-CAN-T09-PRT,TON-CAN-T09-PRT,dry_run,TON-CAN-T09-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-T09-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-T09-PRT
TON-CAN-T10-AMR,TON-CAN-T10-AMR,dry_run,TON-CAN-T10-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-T10-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-T10-AMR
TON-CAN-T10-CIA,TON-CAN-T10-CIA,dry_run,TON-CAN-T10-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-T10-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-T10-CIA
TON-CAN-T10-MAG,TON-CAN-T10-MAG,dry_run,TON-CAN-T10-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-T10-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-T10-MAG
TON-CAN-T10-PRT,TON-CAN-T10-PRT,dry_run,TON-CAN-T10-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-CAN-T10-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-CAN-T10-PRT
TON-GEN-145-CIA,TON-GEN-145-CIA,dry_run,GEN-145 | TON-GEN-145-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-145-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-145-CIA
TON-GEN-145-MAG,TON-GEN-145-MAG,dry_run,GEN-145 | TON-GEN-145-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-145-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-145-MAG
TON-GEN-305-PRT,TON-GEN-305-PRT,dry_run,GEN-305 | TON-GEN-305-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-305-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-305-PRT
TON-GEN-310C-CIA,TON-GEN-310C-CIA,dry_run,GEN-310C | TON-GEN-310C-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310C-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-310C-CIA
TON-GEN-310M-MAG,TON-GEN-310M-MAG,dry_run,GEN-310M | TON-GEN-310M-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310M-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-310M-MAG
TON-GEN-310Y-AMR,TON-GEN-310Y-AMR,dry_run,GEN-310Y | TON-GEN-310Y-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-310Y-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-310Y-AMR
TON-GEN-3503H-MAG,TON-GEN-3503H-MAG,dry_run,GEN-3503H | TON-GEN-3503H-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-3503H-MAG
TON-GEN-3503H-PRT,TON-GEN-3503H-PRT,dry_run,GEN-3503H | TON-GEN-3503H-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3503H-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-3503H-PRT
TON-GEN-3710-PRT,TON-GEN-3710-PRT,dry_run,GEN-3710 | TON-GEN-3710-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-3710-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-3710-PRT
TON-GEN-4500,TON-GEN-4500,dry_run,GEN-4500 | TON-GEN-4500,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-4500,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-4500
TON-GEN-542K-PRT,TON-GEN-542K-PRT,dry_run,GEN-542K | TON-GEN-542K-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-542K-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-542K-PRT
TON-GEN-542M-MAG,TON-GEN-542M-MAG,dry_run,GEN-542M | TON-GEN-542M-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-542M-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-542M-MAG
TON-GEN-572K-PRT,TON-GEN-572K-PRT,dry_run,GEN-572K | TON-GEN-572K-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-572K-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-572K-PRT
TON-GEN-572M-MAG,TON-GEN-572M-MAG,dry_run,GEN-572M | TON-GEN-572M-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-572M-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-572M-MAG
TON-GEN-592M-MAG,TON-GEN-592M-MAG,dry_run,GEN-592M | TON-GEN-592M-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-592M-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-592M-MAG
TON-GEN-857K-PRT,TON-GEN-857K-PRT,dry_run,GEN-857K | TON-GEN-857K-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-857K-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-857K-PRT
TON-GEN-867C-CIA,TON-GEN-867C-CIA,dry_run,GEN-867C | TON-GEN-867C-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-867C-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-867C-CIA
TON-GEN-867M-MAG,TON-GEN-867M-MAG,dry_run,GEN-867M | TON-GEN-867M-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-867M-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-867M-MAG
TON-GEN-867Y-AMR,TON-GEN-867Y-AMR,dry_run,GEN-867Y | TON-GEN-867Y-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-867Y-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-867Y-AMR
TON-GEN-C2000-AMR,TON-GEN-C2000-AMR,dry_run,GEN-C2000 | TON-GEN-C2000-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C2000-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C2000-AMR
TON-GEN-C2000-MAG,TON-GEN-C2000-MAG,dry_run,GEN-C2000 | TON-GEN-C2000-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C2000-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C2000-MAG
TON-GEN-C2503H-AMR,TON-GEN-C2503H-AMR,dry_run,GEN-C2503H | TON-GEN-C2503H-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C2503H-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C2503H-AMR
TON-GEN-C2503H-CIA,TON-GEN-C2503H-CIA,dry_run,GEN-C2503H | TON-GEN-C2503H-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C2503H-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C2503H-CIA
TON-GEN-C2503H-PRT,TON-GEN-C2503H-PRT,dry_run,GEN-C2503H | TON-GEN-C2503H-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C2503H-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C2503H-PRT
TON-GEN-C252DN-MAG,TON-GEN-C252DN-MAG,dry_run,GEN-C252DN | TON-GEN-C252DN-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C252DN-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C252DN-MAG
TON-GEN-C2551-AMR,TON-GEN-C2551-AMR,dry_run,GEN-C2551 | TON-GEN-C2551-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C2551-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C2551-AMR
TON-GEN-C2551-CIA,TON-GEN-C2551-CIA,dry_run,GEN-C2551 | TON-GEN-C2551-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C2551-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C2551-CIA
TON-GEN-C2551-MAG,TON-GEN-C2551-MAG,dry_run,GEN-C2551 | TON-GEN-C2551-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C2551-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C2551-MAG
TON-GEN-C300-AMR,TON-GEN-C300-AMR,dry_run,GEN-C300 | TON-GEN-C300-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C300-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C300-AMR
TON-GEN-C300-MAG,TON-GEN-C300-MAG,dry_run,GEN-C300 | TON-GEN-C300-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C300-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C300-MAG
TON-GEN-C300-PRT,TON-GEN-C300-PRT,dry_run,GEN-C300 | TON-GEN-C300-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C300-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C300-PRT
TON-GEN-C310-MAG,TON-GEN-C310-MAG,dry_run,GEN-C310 | TON-GEN-C310-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C310-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C310-MAG
TON-GEN-C400-AMR,TON-GEN-C400-AMR,dry_run,GEN-C400 | TON-GEN-C400-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C400-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C400-AMR
TON-GEN-C400-MAG,TON-GEN-C400-MAG,dry_run,GEN-C400 | TON-GEN-C400-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C400-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C400-MAG
TON-GEN-C401-PRT,TON-GEN-C401-PRT,dry_run,GEN-C401 | TON-GEN-C401-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C401-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C401-PRT
TON-GEN-C406-PRT,TON-GEN-C406-PRT,dry_run,GEN-C406 | TON-GEN-C406-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-C406-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-C406-PRT
TON-GEN-MP601-PRT,TON-GEN-MP601-PRT,dry_run,MP601 | TON-GEN-MP601-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-MP601-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-MP601-PRT
TON-GEN-SPC430-AMR,TON-GEN-SPC430-AMR,dry_run,SPC430 | TON-GEN-SPC430-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-SPC430-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-SPC430-AMR
TON-GEN-SPC430-CIA,TON-GEN-SPC430-CIA,dry_run,SPC430 | TON-GEN-SPC430-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-SPC430-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-SPC430-CIA
TON-GEN-SPC430-MAG,TON-GEN-SPC430-MAG,dry_run,SPC430 | TON-GEN-SPC430-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-SPC430-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-SPC430-MAG
TON-GEN-SPC430-PRT,TON-GEN-SPC430-PRT,dry_run,SPC430 | TON-GEN-SPC430-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-GEN-SPC430-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-GEN-SPC430-PRT
TON-HP-C3906A-AZ,TON-HP-C3906A-AZ,dry_run,HP HP-C3906A | HP-C3906A | TON-HP-C3906A-AZ,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-C3906A-AZ,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-C3906A-AZ
TON-HP-C3909A-SC,TON-HP-C3909A-SC,dry_run,HP HP-C3909A | HP-C3909A | TON-HP-C3909A-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-C3909A-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-C3909A-SC
TON-HP-C4127A-AZ,TON-HP-C4127A-AZ,dry_run,HP HP-C4127A | HP-C4127A | TON-HP-C4127A-AZ,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-C4127A-AZ,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-C4127A-AZ
TON-HP-C4182X-SC,TON-HP-C4182X-SC,dry_run,HP HP-C4182X | HP-C4182X | TON-HP-C4182X-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-C4182X-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-C4182X-SC
TON-HP-C9730A-PRT,TON-HP-C9730A-PRT,dry_run,HP HP-C9730A | HP-C9730A | TON-HP-C9730A-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-C9730A-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-C9730A-PRT
TON-HP-C9731A-CIA,TON-HP-C9731A-CIA,dry_run,HP HP-C9731A | HP-C9731A | TON-HP-C9731A-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-C9731A-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-C9731A-CIA
TON-HP-C9732A-AMR-AB,TON-HP-C9732A-AMR-AB,dry_run,HP HP-C9732A | HP-C9732A | TON-HP-C9732A-AMR-AB,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-C9732A-AMR-AB,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-C9732A-AMR-AB
TON-HP-CB390A-PRT,TON-HP-CB390A-PRT,dry_run,HP CB390A | CB390A | TON-HP-CB390A-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CB390A-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CB390A-PRT
TON-HP-CB390A-PRT-CPT,TON-HP-CB390A-PRT-CPT,dry_run,HP CB390A | CB390A | TON-HP-CB390A-PRT-CPT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CB390A-PRT-CPT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CB390A-PRT-CPT
TON-HP-CC530A-PRT,TON-HP-CC530A-PRT,dry_run,HP CC530A | CC530A | TON-HP-CC530A-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CC530A-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CC530A-PRT
TON-HP-CC531A-CIA-NV,TON-HP-CC531A-CIA-NV,dry_run,HP CC531A | CC531A | TON-HP-CC531A-CIA-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CC531A-CIA-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CC531A-CIA-NV
TON-HP-CC532A-AMR-AZ,TON-HP-CC532A-AMR-AZ,dry_run,HP CC532A | CC532A | TON-HP-CC532A-AMR-AZ,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CC532A-AMR-AZ,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CC532A-AMR-AZ
TON-HP-CC532A-AMR-NV,TON-HP-CC532A-AMR-NV,dry_run,HP CC532A | CC532A | TON-HP-CC532A-AMR-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CC532A-AMR-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CC532A-AMR-NV
TON-HP-CC533A-MAG-AZ,TON-HP-CC533A-MAG-AZ,dry_run,HP CC533A | CC533A | TON-HP-CC533A-MAG-AZ,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CC533A-MAG-AZ,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CC533A-MAG-AZ
TON-HP-CC533A-MAG-NV,TON-HP-CC533A-MAG-NV,dry_run,HP CC533A | CC533A | TON-HP-CC533A-MAG-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CC533A-MAG-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CC533A-MAG-NV
TON-HP-CE250X-PRT,TON-HP-CE250X-PRT,dry_run,HP CE250X | CE250X | TON-HP-CE250X-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE250X-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE250X-PRT
TON-HP-CE255A-PRT,TON-HP-CE255A-PRT,dry_run,HP CE255A | CE255A | TON-HP-CE255A-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE255A-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE255A-PRT
TON-HP-CE255X-CPT,TON-HP-CE255X-CPT,dry_run,HP CE255X | CE255X | TON-HP-CE255X-CPT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE255X-CPT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE255X-CPT
TON-HP-CE255X-PRT,TON-HP-CE255X-PRT,dry_run,HP CE255X | CE255X | TON-HP-CE255X-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE255X-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE255X-PRT
TON-HP-CE255XZ-PRT,TON-HP-CE255XZ-PRT,dry_run,HP CE255XZ | CE255XZ | TON-HP-CE255XZ-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE255XZ-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE255XZ-PRT
TON-HP-CE262AC-AMR,TON-HP-CE262AC-AMR,dry_run,HP CE262AC | CE262AC | TON-HP-CE262AC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE262AC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE262AC-AMR
